Latitude,Longitude,Density Class,x,y
30.2448,-88.0889,0,-9806011.49253959,3535055.57153469
30.3931,-88.8068,0,-9885927.75498008,3554179.92348141
30.306,-89.3278,2,-9943925.20968338,3542944.24453549
30.0553,-90.5757,2,-10082840.8022443,3510660.12523742
11.32,-67.08,0,-7467311.44241279,1268415.67077549
11.72,-67.75,0,-7541895.50124428,1313859.01889965
11.63,-67.15,2,-7475103.80676832,1303628.6087003
16.06,-62.62,0,-6970826.51347478,1811672.14716492
17.24,-74.22,1,-8262132.60667676,1948780.43612631
21.21,-84.68,2,-9426534.4803744,2416936.53185905
24.7842,-80.9028,2,-9006058.49975005,2849261.64352146
16.53,-85.33,0,-9498892.14939003,1866182.15869723
29.233,-94.8855,3,-10562605.5436652,3405335.27064885
29.2325,-94.8863,0,-10562694.5992578,3405271.48770379
29.1377,-95.0437,2,-10580216.2871086,3393183.86068902
29.264,-94.8302,2,-10556449.5758243,3409290.42191797
29.2841,-94.7949,2,-10552519.9977993,3411855.53174725
29.2796,-94.8024,3,-10553354.8939802,3411281.20959726
19.0932,-96.0972,2,-10697491.3706594,2165911.7837604
27.7047,-97.1494,2,-10814621.738872,3211793.97192457
27.5449,-97.2396,3,-10824662.7569416,3191716.31495555
27.6105,-97.2045,2,-10820755.4428148,3199954.91200411
27.6042,-97.2081,3,-10821156.1929816,3199163.49132969
27.5887,-97.2167,3,-10822113.5406024,3197216.53887877
29.9543,-90.0197,3,-10020947.1653632,3497676.88614573
29.8129,-94.731,0,-10545406.6823376,3479522.48315657
29.5931,-94.9908,3,-10574327.4860457,3451353.13948723
29.6831,-85.2699,0,-9492201.84799335,3462879.99699711
30.3058,-89.3282,3,-9943969.7374797,3542918.45654291
30.3083,-89.326,3,-9943724.83459995,3543240.81023194
30.3063,-89.3276,2,-9943902.94578522,3542982.92662302
13.75,-59.89,0,-6666924.30360915,1545550.2013331
11.78,-60.42,0,-6725923.63372958,1320681.14306743
16.5,-82.18,0,-9148235.75339122,1862698.87215069
11.43,-64.6,0,-7191239.10524547,1280906.16347694
12.9,-70.12,0,-7805722.69442434,1448309.8021503
15.77,-74.08,2,-8246547.8779657,1778102.72381064
27.5337,-97.2452,1,-10825286.14609,3190310.21721022
27.6,-97.2106,3,-10821434.4917086,3198635.90282567
29.1285,-95.0583,2,-10581841.5516742,3392011.39391244
29.2649,-94.8279,3,-10556193.5409955,3409405.26679573
21.5317,-87.3683,0,-9725794.66747396,2455392.2365503
19.430959,-96.321492,2,-10722459.4418884,2205740.65166001
25.9675,-97.1474,2,-10814399.0998905,2995056.23581426
28.0258,-97.0466,2,-10803178.0952185,3252226.96895476
27.7042,-97.1498,2,-10814666.2666684,3211731.10495374
30.3769,-87.8374,1,-9778014.64060508,3552089.40719516
30.3073,-89.3269,2,-9943825.02214167,3543111.86776976
12.88,-61.63,0,-6860620.21758944,1446025.8572387
11.58,-62.25,0,-6929638.30188127,1297946.47814317
10.72,-64.97,0,-7232427.31683898,1200368.90082056
16.97,-62.68,2,-6977505.68292238,1917333.14348649
16.47,-63.63,1,-7083259.19917599,1859216.12580967
29.2811,-94.8005,2,-10553143.3869477,3411472.64750349
29.2875,-94.7902,2,-10551996.7961926,3412289.48081531
20.347,-86.9038,2,-9674086.76400049,2314183.465387
18.66,-75.85,0,-8443583.3766698,2114947.03034907
27.5772,-97.2224,3,-10822748.0617,3195772.20361773
27.1189,-97.3756,2,-10839802.2076895,3138334.60266374
29.2319,-94.8872,2,-10562794.7867995,3405194.94858089
29.1954,-94.9487,2,-10569640.9354833,3400539.66168396
29.1252,-95.0622,0,-10582275.6976883,3391590.86074284
29.1406,-95.0385,2,-10579637.4257565,3393553.46436109
28.2405,-97.3308,4,-10834815.0945019,3279329.3137647
28.0459,-96.87,2,-10783519.0731444,3254761.96297943
27.9359,-96.9796,3,-10795719.6893353,3240894.6472021
27.8271,-97.0532,1,-10803912.8038577,3227192.4919867
27.506,-97.2595,2,-10826878.0148084,3186833.25139699
29.608,-84.9831,0,-9460275.41803384,3453260.76356795
30.2396,-87.8958,1,-9784515.69886741,3534385.5187283
29.9607,-90.0442,3,-10023674.4928877,3498499.19453849
29.6557,-95.0076,3,-10576197.653491,3459369.61820171
29.6553,-95.0078,3,-10576219.9173892,3459318.37887679
18.55,-77.46,1,-8622807.75684697,2102026.67360116
17.83,-74.96,2,-8344509.02986379,2017659.90022514
17.0,-62.61,1,-6969713.31856685,1920825.04037747
29.29,-94.7876,2,-10551707.3655165,3412608.57022697
29.3124,-94.7563,2,-10548223.0654547,3415467.95996427
29.31,-94.7596,2,-10548590.4197743,3415161.56676597
29.3167,-94.75,2,-10547521.7526627,3416016.93246623
26.3414,-81.8506,0,-9111567.11312392,3041426.60785345
27.8667,-97.3276,2,-10834458.8721314,3232178.08052757
27.7257,-97.1351,2,-10813029.8701537,3214434.6449356
29.2208,-94.9059,0,-10564876.4612773,3403779.05569765
29.1211,-95.069,1,-10583032.6702257,3391068.39893669
29.2562,-94.8443,2,-10558019.1806445,3408295.14198261
29.2631,-94.8318,2,-10556627.6870096,3409175.57805107
27.9533,-96.9647,2,-10794061.0289225,3243087.26289178
29.7644,-93.8981,3,-10452688.6784559,3473301.46662648
29.6523,-95.0093,3,-10576386.8966254,3458934.09043149
29.6214,-95.0055,0,-10575963.8825604,3454976.58573366
30.3094,-89.3254,2,-9943658.04290547,3543382.64845977
18.0327,-63.0973,1,-7023959.30643042,2041376.37731225
16.73,-77.91,1,-8672901.52770394,1889417.95724385
10.53,-75.92,0,-8451375.74102532,1178849.23230043
10.32,-64.93,0,-7227974.53720725,1155079.75322197
14.85,-62.38,2,-6944109.8356844,1671919.21776892
13.8,-72.48,2,-8068436.69269646,1551281.00388157
20.1973,-87.4369,2,-9733431.18454238,2296418.52612605
18.99,-76.67,1,-8534865.35912028,2153758.61249864
16.25,-74.98,1,-8346735.41967965,1833692.38571403
16.48,-78.6,0,-8749711.9763513,1860376.98130312
29.3896,-94.8857,2,-10562627.8075633,3425327.45657124
29.2867,-94.7909,2,-10552074.7198361,3412187.37385289
29.2762,-94.8086,2,-10554045.0748232,3410847.29407989
29.271,-94.8178,0,-10555069.2141385,3410183.68650366
29.3005,-94.7741,2,-10550204.5523908,3413948.83105347
29.3169,-94.7495,2,-10547466.0929173,3416042.46663402
19.1942,-96.1242,2,-10700496.9969108,2177813.21437387
26.1374,-97.1683,3,-10816725.677248,3016108.49792105
26.0981,-97.162,2,-10816024.364456,3011236.1304071
28.0605,-96.8564,0,-10782005.1280696,3256603.59896858
27.7765,-97.098,3,-10808899.9170453,3220824.66362413
27.6151,-97.201,2,-10820365.824597,3200532.8034674
29.9456,-90.0039,4,-10019188.3174087,3496559.14555457
29.5962,-94.9872,3,-10573926.7358788,3451750.00450296
30.3065,-89.3277,3,-9943914.0777343,3543008.71474713
30.3035,-89.2825,2,-9938882.43675044,3542621.89840975
14.95,-60.43,0,-6727036.82863752,1683438.49161117
15.11,-60.49,0,-6733715.99808511,1701880.51512841
16.93,-81.77,0,-9102594.76216598,1912678.14860164
16.54,-84.2,1,-9373101.12479363,1867343.37445248
27.5855,-97.2182,3,-10822280.5198386,3196814.62168498
29.2519,-94.8515,2,-10558820.6809782,3407746.49447314
29.2646,-94.8283,2,-10556238.0687918,3409366.98505748
29.2797,-94.8029,3,-10553410.5537256,3411293.97203691
25.32,-83.73,0,-9320780.96412079,2915100.88996459
26.2076,-97.178,3,-10817805.4763087,3024815.89478587
26.1104,-97.1638,3,-10816224.7395395,3012760.89372083
27.7065,-97.1482,2,-10814488.1554831,3212020.29540501
27.7532,-97.3761,2,-10839857.8674349,3217893.4385123
27.6164,-97.2006,2,-10820321.2968007,3200696.12501872
27.6051,-97.208,2,-10821145.0610325,3199276.54863995
20.480567,-97.006983,0,-10798767.9509517,2330048.42991341
19.1419,-96.1008,2,-10697892.1208262,2171649.48520673
21.2582,-97.4205,2,-10844800.4528261,2422692.94344124
20.974583,-97.3069,2,-10832154.558672,2388848.14018321
30.3773,-87.8374,0,-9778014.64060508,3552141.02070871
30.3065,-89.3275,2,-9943891.81383614,3543008.71474713
30.3063,-89.3278,2,-9943925.20968338,3542982.92662302
15.3789,-61.4929,1,-6845358.31540169,1732906.05986431
11.92,-62.27,0,-6931864.69169714,1336605.24147113
16.1,-62.23,0,-6927411.91206541,1816306.23128805
15.1,-73.75,0,-8209812.44600392,1700727.48283062
26.9246,-82.3617,0,-9168462.50486836,3114054.66961518
16.63,-79.49,2,-8848786.32315731,1877797.02975992
16.71,-80.47,2,-8957879.42413472,1887093.28523055
16.98,-80.38,1,-8947860.66996332,1918497.0470727
29.1956,-94.9485,3,-10569618.6715851,3400565.16558813
29.5641,-95.0677,2,-10582887.9548877,3447641.12164292
29.3713,-94.8273,3,-10556126.749301,3422989.62032995
29.269,-94.8189,0,-10555191.6655783,3409928.46180952
29.3112,-94.7583,2,-10548445.7044363,3415314.76246443
29.3343,-94.7409,0,-10546508.7452964,3418264.13088894
26.0706,-97.1557,2,-10815323.051664,3007827.68655143
26.1001,-97.1624,2,-10816068.8922524,3011484.04848266
27.6323,-97.1936,2,-10819542.0603651,3202693.83011957
27.2765,-97.3478,2,-10836707.5258454,3158059.4456157
27.1414,-97.3733,2,-10839546.1728607,3141148.94496746
26.9881,-97.378,2,-10840069.3744674,3121985.08001143
29.6011,-85.0449,0,-9467154.96256487,3452377.3321455
30.3068,-89.3272,3,-9943858.4179889,3543047.39703196
18.47,-67.82,0,-7549687.86559981,2092635.28034403
17.39,-82.7,0,-9206121.88860372,1966270.98619868
16.57,-84.95,0,-9456590.74288859,1870827.38301987
12.32,-68.08,0,-7578630.93320606,1382148.29082906
17.62,-64.97,1,-7232427.31683898,1993117.74410825
29.2652,-94.8279,1,-10556193.5409955,3409443.54864628
29.2951,-94.7804,2,-10550905.8651828,3413259.5368453
27.5792,-97.2212,2,-10822614.478311,3196023.38148067
27.4678,-97.278,2,-10828937.4253881,3182039.73754741
27.2786,-97.3476,3,-10836685.2619473,3158322.46513922
29.2288,-94.8925,2,-10563384.7801007,3404799.50359104
29.2298,-94.8908,3,-10563195.5369664,3404927.06518288
29.1822,-94.9706,2,-10572078.8323317,3398856.51397098
28.0392,-96.8776,3,-10784365.1012744,3253916.9123498
27.9542,-96.9636,3,-10793938.5774827,3243200.68365732
28.0771,-97.2224,0,-10822748.0617,3258697.81779854
27.5985,-97.2112,3,-10821501.2834031,3198447.48325996
27.5826,-97.2192,3,-10822391.8393294,3196450.39435825
27.5804,-97.2206,3,-10822547.6866165,3196174.09039664
19.430959,-96.321492,2,-10722459.4418884,2205740.65166001
25.9578,-97.147,3,-10814354.5720941,2993855.23087823
26.282,-97.1926,3,-10819430.7408743,3034049.98114653
27.7542,-97.6892,2,-10874712.0000023,3218019.22927885
29.9559,-90.0469,3,-10023975.0555128,3497882.45828089
29.6823,-85.2641,0,-9491556.19494676,3462777.49062901
30.3057,-89.3281,2,-9943958.60553061,3542905.56256636
12.92,-61.08,1,-6799394.49765315,1450593.92966319
16.44,-78.05,2,-8688486.256415,1855733.91855212
16.32,-85.9,1,-9562344.2591422,1841810.45794422
17.51,-63.67,2,-7087711.97880772,1980273.74913042
16.55,-65.69,2,-7312577.35021013,1868504.65039692
18.98,-74.23,2,-8263245.80158469,2152581.38062091
18.48,-79.16,1,-8812050.89119553,2093808.96457369
18.25,-78.69,1,-8759730.73052269,2066831.4600855
18.2,-76.15,2,-8476979.22390778,2060971.52570318
29.2427,-94.8668,1,-10560523.8691873,3406572.72143242
29.2828,-94.7969,3,-10552742.6367809,3411689.61386132
18.6927,-87.7162,2,-9764522.71832094,2118789.51315654
26.4827,-82.1831,0,-9148580.84381268,3058989.28077111
25.52,-82.94,1,-9232838.5663941,2939751.32367008
27.207,-97.3638,2,-10838488.6376981,3149357.5529895
29.2343,-94.8839,0,-10562427.4324799,3405501.10776385
29.2272,-94.8954,0,-10563707.606624,3404595.40763521
29.2287,-94.8927,2,-10563407.0439989,3404786.74750037
29.1928,-94.9537,2,-10570197.5329373,3400208.11545633
29.205,-94.9321,3,-10567793.0319361,3401763.90520615
26.1254,-97.1667,2,-10816547.5660628,3014620.57831895
26.0957,-97.1618,3,-10816002.1005579,3010938.63431206
27.8515,-97.0421,3,-10802677.1575099,3230264.20499839
27.7519,-97.1166,3,-10810970.459574,3217729.91224284
27.6057,-97.2077,2,-10821111.6651853,3199351.92069603
27.5794,-97.2214,2,-10822636.7422092,3196048.49951884
30.2457,-88.118,2,-9809250.88972167,3535171.54581203
30.3065,-89.3274,2,-9943880.68188706,3543008.71474713
29.9403,-89.9951,2,-10018208.7058897,3495878.27105083
29.8906,-89.9098,0,-10008713.1533251,3489495.23040616
29.9907,-90.4218,0,-10065708.7326112,3502354.47122286
29.6551,-95.0077,2,-10576208.7854401,3459292.7592907
30.3204,-86.1433,0,-9589428.2912522,3544801.1183048
18.5,-64.52,1,-7182333.54598201,2096156.53846629
13.74,-61.21,1,-6813866.03145627,1544404.18781456
17.84,-76.07,2,-8468073.66464431,2018829.29326847
17.28,-82.03,0,-9131537.82977223,1953443.1881033
12.5,-62.03,0,-6905148.01390676,1402665.18996793
13.5,-63.35,2,-7052089.74175388,1516914.44533725
24.79,-84.02,1,-9353063.61645084,2849972.81549538
29.2267,-94.8958,2,-10563752.1344203,3404531.62830299
29.2946,-94.7807,3,-10550939.26103,3413195.71515132
29.2847,-94.794,2,-10552419.8102576,3411932.10994512
29.2683,-94.8225,2,-10555592.4157452,3409839.13434622
29.2677,-94.8232,1,-10555670.3393887,3409762.56843592
29.3714,-94.7285,0,-10545128.3836106,3423002.39424918
28.4511,-96.4031,2,-10731544.002893,3305967.14597304
28.0559,-96.8598,2,-10782383.6143383,3256023.33050753
28.0458,-96.8702,2,-10783541.3370426,3254749.34989649
27.8276,-97.0531,2,-10803901.6719087,3227255.42999362
27.478,-97.2731,3,-10828391.9598832,3183319.51834494
27.6318,-97.1933,1,-10819508.6645179,3202631.00478567
18.7918,-95.7546,2,-10659353.3131136,2130439.0071158
26.1099,-97.1637,3,-10816213.6075904,3012698.90834461
30.3059,-89.3281,2,-9943958.60553061,3542931.35053263
29.9192,-90.0657,2,-10026067.8619397,3493167.97930156
29.6554,-95.0077,2,-10576208.7854401,3459331.18868892
16.17,-70.49,0,-7846910.90601785,1824418.12725504
13.3,-68.38,2,-7612026.78044404,1494027.45641851
12.32,-60.3,1,-6712565.29483439,1382148.29082906
18.35,-75.3,2,-8382357.6567335,2078556.39380959
16.62,-81.17,0,-9035803.06769001,1876635.27080278
17.21,-84.32,2,-9386459.46368882,1945284.0351298
15.73,-65.04,1,-7240219.68119451,1773476.24398291
21.526733,-87.37755,0,-9726824.3727638,2454797.84206871
24.42,-83.35,1,-9278479.55761935,2804671.09615342
24.53,-83.35,0,-9278479.55761935,2818125.19993159
29.2742,-94.8121,2,-10554434.6930409,3410592.05640125
29.2707,-94.8188,2,-10555180.5336292,3410145.4024812
29.2714,-94.8172,3,-10555002.422444,3410234.73204171
29.3705,-94.7505,0,-10547577.4124081,3422887.4294278
29.5497,-94.388,0,-10507224.0969955,3445798.30881508
29.1752,-90.0747,2,-10027069.7373569,3397964.02351332
27.8374,-97.0531,2,-10803901.6719087,3228489.07346735
27.55,-97.2368,2,-10824351.0623674,3192356.63910665
27.6185,-97.2002,2,-10820276.7690043,3200959.95623535
28.7489,-95.6594,4,-10648755.6975901,3343725.28569403
28.9635,-95.3745,2,-10617040.7746631,3371001.22251372
29.2213,-94.9049,3,-10564765.1417865,3403842.83135584
17.4983,-87.8358,0,-9777836.52941981,1978908.07371441
30.4451,-84.1895,3,-9371932.2701403,3560892.56670479
30.3321,-89.1819,2,-9927683.69597664,3546310.02921455
29.7671,-93.5117,2,-10409674.8272134,3473647.71204977
13.02,-61.45,0,-6840582.70924665,1462017.31701555
18.3741,-64.5312,0,-7183580.32427889,2081383.1165028
13.85,-61.32,0,-6826111.17544353,1557013.03494222
16.25,-76.18,0,-8480318.80863157,1833692.38571403
11.92,-62.17,0,-6920732.74261781,1336605.24147113
15.66,-62.68,1,-6977505.68292238,1765382.09148063
15.12,-68.68,1,-7645422.62768202,1703033.60176444
29.2753,-94.8104,2,-10554245.4499066,3410732.43650641
29.2763,-94.809,2,-10554089.6026195,3410860.05609494
21.2888,-89.6569,0,-9980560.45410344,2426348.40631022
27.7871,-97.0892,2,-10807920.3055263,3222158.39011059
27.0936,-97.3772,2,-10839980.3188748,3135170.70704779
28.964,-95.269,2,-10605296.5683844,3371064.83901238
29.1813,-94.9722,3,-10572256.9435169,3398741.76178683
29.1328,-95.051,3,-10581028.9193914,3392559.38162824
29.2882,-94.789,2,-10551863.2128036,3412378.82506337
22.282206,-97.798196,2,-10886845.3792208,2545441.32914811
27.5881,-97.7977,2,-10886790.1647533,3197141.17851152
27.7476,-97.1188,3,-10811215.3624538,3217189.0315667
27.476,-97.2746,3,-10828558.9391194,3183068.57159628
27.5813,-97.2197,2,-10822447.4990748,3196287.12316563
30.3941,-88.9058,0,-9896948.38456861,3554308.97905543
29.9986,-90.4307,0,-10066699.4760793,3503369.88782738
30.3767,-87.8373,0,-9778003.508656,3552063.60051759
30.4053,-88.83,1,-9888510.36716649,3555754.49176411
16.42,-61.31,0,-6824997.9805356,1853412.74598418
14.18,-60.75,0,-6762659.06569136,1594875.60338883
17.77,-82.4,0,-9172726.04136574,2010644.9189982
17.57,-85.97,0,-9570136.62349772,1987278.59682646
14.99,-62.27,1,-6931864.69169714,1688047.70237692
13.82,-69.73,1,-7762308.09301496,1553573.66861042
17.87,-70.4,1,-7836892.15184646,2022337.86669625
18.99,-75.14,2,-8364546.53820657,2153758.61249864
18.15,-74.59,2,-8303320.81827027,2055113.27239794
15.38,-76.0,2,-8460281.30028879,1733033.05907111
29.2558,-94.845,2,-10558097.104288,3408244.10403204
29.26,-94.8373,2,-10557239.9442089,3408780.01246848
29.2633,-94.8312,2,-10556560.8953151,3409201.09882303
29.2889,-94.7887,3,-10551829.8169564,3412468.16992369
29.3329,-94.7267,3,-10544928.0085272,3418085.36227107
29.3285,-94.7323,3,-10545551.3976756,3417523.5340224
27.4758,-97.2747,2,-10828570.0710684,3183043.47717197
27.4919,-97.2665,2,-10827657.2512439,3185063.72413291
27.5438,-97.2835,1,-10829549.6825874,3191578.20972244
27.6192,-97.2006,2,-10820321.2968007,3201047.90109849
28.7627,-95.6297,3,-10645449.5087135,3345477.59255211
29.533,-95.0094,4,-10576398.0285744,3443661.48661511
26.0983,-97.1621,2,-10816035.4964051,3011260.92202388
28.6047,-95.9567,2,-10681850.9822029,3325428.76732693
30.4582,-91.1878,4,-10150979.4625589,3562584.20088195
29.7468,-95.2948,4,-10608168.6112468,3471044.68801791
30.3801,-86.4103,1,-9619150.595294,3552502.32121773
29.9538,-90.0194,3,-10020913.769516,3497612.64553195
12.22,-61.77,2,-6876204.94630051,1370756.10838534
14.03,-61.78,0,-6877318.14120844,1577658.59453221
12.97,-63.28,2,-7044297.37739835,1456305.04934465
15.2,-63.35,1,-7052089.74175388,1712260.25586154
17.58,-64.38,0,-7166748.81727095,1988446.29705068
12.21,-68.47,2,-7622045.53461544,1369617.12756059
14.1,-70.13,1,-7806835.88933227,1585691.78939141
19.541887,-90.70652,2,-10097403.6180299,2218839.39093622
25.18,-83.96,0,-9346384.44700325,2897869.81511119
29.2668,-94.825,2,-10555870.7144722,3409647.720413
29.2972,-94.7783,2,-10550672.0942521,3413527.59137246
29.274,-94.8118,2,-10554401.2971937,3410566.53290809
29.2755,-94.81,2,-10554200.9221103,3410757.96032422
29.2673,-94.8227,1,-10555614.6796433,3409711.52474536
29.3193,-94.7453,2,-10546998.5510559,3416348.88055175
29.2324,-94.8868,1,-10562750.2590032,3405258.73115216
29.1854,-94.9657,2,-10571533.3668268,3399264.52988991
29.1954,-94.9488,1,-10569652.0674324,3400539.66168396
29.1818,-94.9716,2,-10572190.1518225,3398805.51287597
29.5519,-95.0217,2,-10577767.2583112,3446079.83266727
29.3659,-94.8126,3,-10554490.3527863,3422299.84732307
28.0287,-96.8896,2,-10785700.935164,3252592.68513115
27.7037,-97.1502,3,-10814710.7944647,3211668.23827098
27.6088,-97.2055,3,-10820866.7623056,3199741.3495611
27.5969,-97.2124,3,-10821634.866792,3198246.50523208
27.5861,-97.218,3,-10822258.2559405,3196889.98026543
29.2267,-94.8961,2,-10563785.5302676,3404531.62830299
19.1843,-96.1242,2,-10700496.9969108,2176646.31628783
19.1943,-96.1236,2,-10700430.2052163,2177825.00158125
30.3068,-89.3271,2,-9943847.28603982,3543047.39703196
30.3745,-89.0554,0,-9913601.78039129,3551779.73054913
29.9155,-90.1311,2,-10033348.1566376,3492692.77407397
29.7668,-93.1612,2,-10370657.3456903,3473609.23987525
29.6615,-84.8622,0,-9446816.89159694,3460112.61130293
13.13,-60.16,0,-6696980.56612333,1474588.37054219
18.38,-75.45,0,-8399055.58035249,2082075.1959085
10.38,-65.27,0,-7265823.16407696,1161869.39985478
16.71,-62.51,1,-6958581.36948752,1887093.28523055
24.73,-83.47,0,-9291837.89651454,2842617.46929958
27.5349,-97.2446,3,-10825219.3543956,3190460.86368524
27.5332,-97.2456,2,-10825330.6738864,3190247.44833108
27.533,-97.2457,3,-10825341.8058354,3190222.34085938
29.1382,-95.0598,0,-10582008.5309104,3393247.58471603
29.3896,-94.8833,0,-10562360.6407854,3425327.45657124
29.3044,-94.7691,2,-10549647.9549368,3414446.67732144
21.289833,-97.420017,0,-10844746.6855121,2426471.82131442
26.1302,-97.1672,2,-10816603.2258082,3015215.72781489
28.0289,-96.8889,3,-10785623.0115204,3252617.90729964
27.7319,-97.1296,2,-10812417.6129543,3215214.36945267
29.6524,-95.0093,2,-10576386.8966254,3458946.89986178
30.5338,-88.1238,2,-9809896.54276828,3572351.0575265
30.3084,-89.326,2,-9943724.83459995,3543253.70455052
30.3061,-89.328,2,-9943947.47358154,3542957.13855152
30.3066,-89.3275,1,-9943891.81383614,3543021.60882892
13.88,-61.71,0,-6869525.77685291,1560452.84530012
16.96,-84.71,2,-9429874.0650982,1916169.30188834
